,,"Ambient air pollution attributable deaths","Ambient air pollution attributable deaths","Ambient air pollution attributable deaths","Ambient air pollution attributable death rate (per 100 000 population)","Ambient air pollution attributable death rate (per 100 000 population)","Ambient air pollution attributable death rate (per 100 000 population)","Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Ambient air pollution attributable death rate (per 100 000 population, age-standardized)","Ambient air pollution attributable death rate (per 100 000 population, age-standardized)"
"Democratic People's Republic of Korea","Ischaemic heart disease","5490 [4360–6524]","3032 [2481–3593]","2457 [1863–3089]","22 [17–26]","24 [20–29]","19 [14–24]","20 [16–23]","29 [24–34]","14 [10–17]"
"Democratic People's Republic of Korea","Stroke","6554 [5182–8204]","3749 [2989–4559]","2805 [2099–3799]","26 [20–32]","30 [24–37]","22 [16–29]","23 [18–29]","35 [28–43]","16 [12–21]"
"Democratic People's Republic of Korea","Chronic obstructive pulmonary disease","7108 [3955–10812]","3352 [1865–5099]","3756 [2090–5713]","28 [16–43]","27 [15–41]","29 [16–44]","26 [14–39]","37 [21–57]","20 [11–30]"
"Democratic Republic of the Congo","Total","31554 [25626–37632]","15374 [12325–18407]","16180 [13243–19277]","40 [33–48]","39 [31–47]","41 [34–49]","67 [54–79]","67 [54–81]","65 [54–78]"
"Democratic Republic of the Congo","Lower respiratory infections","19632 [14157–25496]","9898 [7138–12854]","9734 [7020–12642]","25 [18–32]","25 [18–33]","25 [18–32]","27 [19–35]","29 [21–37]","25 [18–32]"
"Democratic Republic of the Congo","Trachea, bronchus, lung cancers","79 [48–113]","45 [27–65]","33 [20–48]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]"
"Democratic Republic of the Congo","Ischaemic heart disease","5351 [4450–6246]","2696 [2272–3116]","2654 [2136–3152]","7 [6–8]","7 [6–8]","7 [5–8]","18 [15–21]","18 [15–21]","17 [14–20]"
"Democratic Republic of the Congo","Stroke","4425 [3578–5337]","1861 [1542–2206]","2563 [2062–3149]","6 [5–7]","5 [4–6]","6 [5–8]","15 [12–18]","13 [11–15]","16 [13–19]"
"Democratic Republic of the Congo","Chronic obstructive pulmonary disease","2068 [1168–3095]","874 [493–1307]","1194 [675–1787]","3 [1–4]","2 [1–3]","3 [2–5]","7 [4–11]","7 [4–11]","8 [4–12]"
"Denmark","Total","1734 [1251–2288]","889 [660–1154]","846 [593–1157]","30 [22–40]","31 [23–41]","29 [21–40]","13 [10–17]","16 [12–21]","11 [8–15]"
"Denmark","Lower respiratory infections","205 [60–418]","99 [29–201]","106 [31–216]","4 [1–7]","3 [1–7]","4 [1–8]","1 [0–3]","2 [0–3]","1 [0–2]"
"Denmark","Trachea, bronchus, lung cancers","238 [107–417]","124 [56–218]","113 [51–199]","4 [2–7]","4 [2–8]","4 [2–7]","2 [1–3]","2 [1–4]","2 [1–3]"
"Denmark","Ischaemic heart disease","555 [365–763]","321 [225–425]","234 [137–347]","10 [6–13]","11 [8–15]","8 [5–12]","4 [3–6]","6 [4–8]","3 [2–4]"
"Denmark","Stroke","272 [130–599]","123 [68–243]","149 [61–360]","5 [2–10]","4 [2–9]","5 [2–13]","2 [1–4]","2 [1–4]","2 [1–4]"
"Denmark","Chronic obstructive pulmonary disease","465 [162–855]","222 [77–407]","243 [85–448]","8 [3–15]","8 [3–14]","8 [3–16]","3 [1–6]","4 [1–7]","3 [1–6]"
"Djibouti","Total","407 [354–466]","225 [196–257]","182 [158–210]","43 [38–49]","48 [41–54]","39 [34–45]","70 [61–81]","81 [70–92]","61 [53–70]"
"Djibouti","Lower respiratory infections","188 [140–239]","100 [74–127]","88 [65–111]","20 [15–25]","21 [16–27]","19 [14–24]","28 [21–36]","31 [23–39]","25 [19–32]"
"Djibouti","Trachea, bronchus, lung cancers","4 [2–5]","2 [1–2]","2 [1–3]","0 [0–1]","0 [0–1]","0 [0–1]","1 [0–1]","1 [0–1]","1 [0–1]"
"Djibouti","Ischaemic heart disease","124 [104–143]","73 [62–83]","51 [42–60]","13 [11–15]","15 [13–18]","11 [9–13]","24 [20–28]","28 [24–32]","20 [16–23]"
"Djibouti","Stroke","66 [54–78]","33 [28–39]","32 [26–38]","7 [6–8]","7 [6–8]","7 [6–8]","12 [10–15]","13 [11–15]","12 [10–14]"
"Djibouti","Chronic obstructive pulmonary disease","27 [15–39]","17 [10–25]","10 [6–14]","3 [2–4]","4 [2–5]","2 [1–3]","6 [3–8]","8 [5–12]","4 [2–6]"
"Dominican Republic","Total","2989 [2482–3528]","1691 [1420–1981]","1298 [1061–1554]","28 [23–33]","32 [27–37]","24 [20–29]","32 [26–37]","37 [31–44]","26 [21–31]"
"Dominican Republic","Lower respiratory infections","311 [124–553]","171 [68–305]","139 [56–248]","3 [1–5]","3 [1–6]","3 [1–5]","3 [1–5]","3 [1–6]","3 [1–5]"
"Dominican Republic","Trachea, bronchus, lung cancers","98 [48–161]","58 [29–96]","40 [20–65]","1 [0–2]","1 [1–2]","1 [0–1]","1 [1–2]","1 [1–2]","1 [0–1]"
"Dominican Republic","Ischaemic heart disease","1801 [1386–2182]","1031 [812–1229]","770 [577–955]","17 [13–20]","19 [15–23]","14 [11–18]","19 [15–23]","23 [18–28]","16 [12–19]"
"Dominican Republic","Stroke","619 [454–889]","343 [252–473]","276 [197–417]","6 [4–8]","6 [5–9]","5 [4–8]","7 [5–10]","8 [6–11]","6 [4–8]"
"Dominican Republic","Chronic obstructive pulmonary disease","160 [65–278]","88 [36–153]","72 [29–125]","2 [1–3]","2 [1–3]","1 [1–2]","2 [1–3]","2 [1–3]","1 [1–2]"
"Ecuador","Total","3030 [2417–3764]","1662 [1351–2043]","1368 [1072–1724]","18 [15–23]","20 [16–25]","17 [13–21]","20 [16–25]","24 [20–30]","17 [13–21]"
"Ecuador","Lower respiratory infections","743 [319–1269]","379 [162–647]","364 [156–622]","5 [2–8]","5 [2–8]","4 [2–8]","5 [2–8]","5 [2–9]","4 [2–7]"
"Ecuador","Trachea, bronchus, lung cancers","85 [43–138]","48 [24–78]","37 [19–61]","1 [0–1]","1 [0–1]","0 [0–1]","1 [0–1]","1 [0–1]","0 [0–1]"
"Ecuador","Ischaemic heart disease","1181 [872–1492]","692 [529–843]","490 [344–637]","7 [5–9]","8 [6–10]","6 [4–8]","8 [6–10]","10 [8–12]","6 [4–8]"
"Ecuador","Stroke","549 [374–862]","280 [201–418]","270 [177–447]","3 [2–5]","3 [2–5]","3 [2–5]","4 [3–6]","4 [3–6]","3 [2–6]"
"Ecuador","Chronic obstructive pulmonary disease","472 [202–808]","264 [113–453]","207 [89–355]","3 [1–5]","3 [1–6]","3 [1–4]","3 [1–5]","4 [2–7]","2 [1–4]"
"Egypt","Total","67434 [60756–74756]","37412 [33793–41328]","30022 [26871–33699]","70 [63–78]","77 [70–85]","63 [57–71]","105 [95–116]","126 [114–139]","87 [78–98]"
"Egypt","Lower respiratory infections","8877 [7057–10644]","5351 [4254–6415]","3527 [2803–4228]","9 [7–11]","11 [9–13]","7 [6–9]","11 [9–13]","15 [12–18]","8 [7–10]"
"Egypt","Trachea, bronchus, lung cancers","1504 [1062–1934]","1086 [767–1396]","418 [295–538]","2 [1–2]","2 [2–3]","1 [1–1]","2 [2–3]","4 [3–5]","1 [1–2]"
"Egypt","Ischaemic heart disease","39024 [33327–45078]","21556 [18386–24726]","17468 [14653–20498]","41 [35–47]","45 [38–51]","37 [31–43]","62 [53–71]","73 [62–84]","52 [43–61]"
"Egypt","Stroke","11910 [9953–14121]","5765 [4860–6783]","6145 [5050–7386]","12 [10–15]","12 [10–14]","13 [11–16]","19 [16–23]","21 [17–24]","18 [15–22]"
"Egypt","Chronic obstructive pulmonary disease","6118 [3996–8459]","3654 [2387–5053]","2464 [1609–3406]","6 [4–9]","8 [5–10]","5 [3–7]","10 [7–14]","14 [9–19]","7 [5–10]"
"El Salvador","Total","1905 [1598–2228]","1007 [850–1166]","898 [741–1066]","30 [25–35]","34 [28–39]","27 [22–32]","30 [25–35]","37 [31–43]","24 [20–29]"
"El Salvador","Lower respiratory infections","436 [260–629]","241 [144–348]","195 [116–281]","7 [4–10]","8 [5–12]","6 [3–8]","7 [4–10]","9 [5–12]","5 [3–8]"
"El Salvador","Trachea, bronchus, lung cancers","48 [27–73]","26 [14–39]","22 [12–34]","1 [0–1]","1 [0–1]","1 [0–1]","1 [0–1]","1 [1–1]","1 [0–1]"
"El Salvador","Ischaemic heart disease","1053 [810–1298]","560 [441–673]","494 [365–621]","17 [13–20]","19 [15–23]","15 [11–18]","17 [13–21]","21 [17–25]","13 [10–17]"
"El Salvador","Stroke","179 [135–246]","89 [68–120]","90 [67–126]","3 [2–4]","3 [2–4]","3 [2–4]","3 [2–4]","3 [3–5]","3 [2–4]"
"El Salvador","Chronic obstructive pulmonary disease","188 [100–296]","91 [49–144]","97 [51–152]","3 [2–5]","3 [2–5]","3 [2–5]","3 [1–4]","3 [2–5]","3 [1–4]"
"Equatorial Guinea","Total","624 [535–719]","343 [293–396]","281 [241–325]","51 [44–59]","51 [43–59]","52 [44–60]","92 [79–106]","97 [83–111]","88 [75–101]"
"Equatorial Guinea","Lower respiratory infections","373 [287–463]","206 [158–256]","167 [129–208]","31 [23–38]","30 [23–38]","31 [24–38]","41 [31–51]","43 [33–54]","39 [30–48]"
"Equatorial Guinea","Trachea, bronchus, lung cancers","5 [3–8]","4 [2–5]","2 [1–2]","0 [0–1]","1 [0–1]","0 [0–0]","1 [1–1]","1 [1–2]","1 [0–1]"
"Equatorial Guinea","Ischaemic heart disease","133 [113–153]","77 [66–88]","56 [46–66]","11 [9–13]","11 [10–13]","10 [8–12]","27 [23–31]","29 [25–33]","25 [20–29]"
"Equatorial Guinea","Stroke","73 [61–85]","38 [32–44]","35 [29–42]","6 [5–7]","6 [5–6]","6 [5–8]","14 [12–17]","14 [12–17]","14 [12–17]"
"Equatorial Guinea","Chronic obstructive pulmonary disease","40 [24–58]","19 [11–27]","22 [13–31]","3 [2–5]","3 [2–4]","4 [2–6]","9 [5–13]","9 [5–12]","10 [6–14]"
"Eritrea","Total","2129 [1840–2452]","1186 [1026–1367]","942 [817–1081]","43 [37–49]","48 [41–55]","38 [33–44]","80 [69–92]","95 [82–110]","66 [57–76]"
"Eritrea","Lower respiratory infections","1052 [797–1325]","595 [451–749]","457 [346–575]","21 [16–27]","24 [18–30]","18 [14–23]","31 [23–39]","38 [29–48]","25 [19–31]"
"Eritrea","Trachea, bronchus, lung cancers","13 [8–19]","7 [4–9]","7 [4–10]","0 [0–0]","0 [0–0]","0 [0–0]","1 [0–1]","1 [0–1]","1 [0–1]"
"Eritrea","Ischaemic heart disease","482 [402–561]","280 [237–323]","202 [164–239]","10 [8–11]","11 [10–13]","8 [7–10]","22 [18–25]","27 [23–31]","17 [14–21]"
"Eritrea","Stroke","393 [324–468]","188 [157–223]","204 [166–245]","8 [7–9]","8 [6–9]","8 [7–10]","18 [14–21]","18 [15–21]","17 [14–21]"
"Eritrea","Chronic obstructive pulmonary disease","188 [110–274]","116 [68–169]","72 [42–105]","4 [2–6]","5 [3–7]","3 [2–4]","9 [5–13]","12 [7–18]","6 [4–9]"
"Estonia","Total","565 [369–809]","255 [185–327]","310 [178–480]","43 [28–62]","41 [30–53]","44 [26–69]","18 [12–25]","25 [18–33]","12 [7–19]"
"Estonia","Lower respiratory infections","15 [2–40]","10 [1–25]","6 [1–15]","1 [0–3]","2 [0–4]","1 [0–2]","1 [0–1]","1 [0–3]","0 [0–1]"
"Estonia","Trachea, bronchus, lung cancers","23 [7–46]","17 [5–35]","6 [2–12]","2 [1–4]","3 [1–6]","1 [0–2]","1 [0–2]","2 [1–3]","0 [0–1]"
"Estonia","Ischaemic heart disease","447 [259–664]","191 [129–256]","256 [122–419]","34 [20–51]","31 [21–42]","37 [18–60]","14 [8–20]","19 [13–25]","10 [5–16]"
"Estonia","Stroke","60 [28–142]","24 [14–44]","37 [14–101]","5 [2–11]","4 [2–7]","5 [2–14]","2 [1–5]","2 [1–4]","2 [1–4]"
"Estonia","Chronic obstructive pulmonary disease","20 [4–42]","14 [3–29]","6 [1–12]","1 [0–3]","2 [0–5]","1 [0–2]","1 [0–1]","1 [0–3]","0 [0–1]"
"Eswatini","Total","349 [265–448]","170 [125–222]","179 [138–226]","26 [20–33]","26 [19–34]","26 [20–33]","54 [41–70]","64 [47–83]","48 [37–61]"
"Eswatini","Lower respiratory infections","144 [68–234]","76 [36–123]","68 [32–111]","11 [5–17]","12 [5–19]","10 [5–16]","15 [7–25]","19 [9–31]","13 [6–21]"
"Eswatini","Trachea, bronchus, lung cancers","2 [1–4]","2 [1–2]","1 [0–1]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–1]","1 [0–1]","0 [0–0]"
"Eswatini","Ischaemic heart disease","97 [76–116]","41 [33–48]","56 [43–69]","7 [6–9]","6 [5–7]","8 [6–10]","18 [14–22]","18 [15–22]","18 [14–22]"
"Eswatini","Stroke","62 [46–84]","25 [20–33]","37 [27–51]","5 [3–6]","4 [3–5]","5 [4–7]","12 [9–16]","12 [9–15]","12 [9–16]"
"Eswatini","Chronic obstructive pulmonary disease","43 [19–72]","26 [12–44]","17 [8–28]","3 [1–5]","4 [2–7]","2 [1–4]","9 [4–15]","14 [6–23]","6 [2–9]"
"Ethiopia","Total","32905 [27448–38726]","17970 [14881–21212]","14935 [12479–17614]","32 [27–38]","35 [29–41]","29 [24–34]","58 [48–68]","65 [54–77]","51 [42–60]"
"Ethiopia","Lower respiratory infections","16781 [11770–22138]","9302 [6524–12272]","7479 [5245–9866]","16 [11–22]","18 [13–24]","15 [10–19]","22 [15–29]","25 [17–33]","19 [13–25]"
"Ethiopia","Trachea, bronchus, lung cancers","289 [172–419]","136 [81–197]","153 [91–222]","0 [0–0]","0 [0–0]","0 [0–0]","1 [0–1]","1 [0–1]","1 [0–1]"
"Ethiopia","Ischaemic heart disease","8616 [7080–10070]","4859 [4040–5625]","3757 [3007–4462]","8 [7–10]","10 [8–11]","7 [6–9]","19 [16–22]","22 [19–26]","16 [13–19]"
"Ethiopia","Stroke","4797 [3864–5884]","2291 [1868–2776]","2506 [2004–3117]","5 [4–6]","4 [4–5]","5 [4–6]","11 [9–13]","11 [9–13]","11 [8–13]"
"Ethiopia","Chronic obstructive pulmonary disease","2422 [1356–3670]","1381 [773–2093]","1041 [583–1577]","2 [1–4]","3 [2–4]","2 [1–3]","6 [3–9]","7 [4–11]","5 [3–7]"
"Fiji","Total","246 [200–297]","166 [135–200]","80 [63–97]","27 [22–33]","36 [30–44]","18 [14–22]","35 [29–43]","49 [40–59]","23 [18–28]"
"Fiji","Lower respiratory infections","24 [7–46]","13 [4–27]","10 [3–20]","3 [1–5]","3 [1–6]","2 [1–5]","3 [1–7]","4 [1–8]","3 [1–6]"
"Fiji","Trachea, bronchus, lung cancers","3 [1–5]","2 [1–3]","1 [0–2]","0 [0–1]","0 [0–1]","0 [0–0]","0 [0–1]","1 [0–1]","0 [0–0]"
"Fiji","Ischaemic heart disease","189 [149–230]","132 [104–160]","57 [43–70]","21 [17–26]","29 [23–35]","13 [10–16]","27 [21–32]","37 [29–45]","16 [12–20]"
"Fiji","Stroke","14 [10–20]","8 [6–11]","6 [4–9]","2 [1–2]","2 [1–2]","1 [1–2]","2 [2–3]","3 [2–3]","2 [1–3]"
"Fiji","Chronic obstructive pulmonary disease","17 [6–31]","11 [4–20]","6 [2–11]","2 [1–3]","2 [1–4]","1 [0–2]","3 [1–6]","4 [2–8]","2 [1–4]"
"Finland","Total","1028 [636–1613]","559 [366–789]","469 [244–830]","19 [12–29]","21 [14–29]","17 [9–30]","7 [4–11]","10 [7–14]","5 [3–9]"
"Finland","Lower respiratory infections","12 [1–37]","6 [0–18]","6 [0–19]","0 [0–1]","0 [0–1]","0 [0–1]","0 [0–0]","0 [0–0]","0 [0–0]"
"Finland","Trachea, bronchus, lung cancers","52 [10–123]","34 [7–81]","18 [4–42]","1 [0–2]","1 [0–3]","1 [0–2]","0 [0–1]","1 [0–1]","0 [0–1]"
"Finland","Ischaemic heart disease","684 [348–1103]","383 [226–567]","302 [124–550]","12 [6–20]","14 [8–21]","11 [4–20]","5 [2–8]","7 [4–10]","3 [1–6]"
"Finland","Stroke","207 [73–611]","87 [39–215]","120 [34–393]","4 [1–11]","3 [1–8]","4 [1–14]","1 [0–4]","2 [1–4]","1 [0–4]"
"Finland","Chronic obstructive pulmonary disease","72 [10–174]","49 [7–117]","24 [3–57]","1 [0–3]","2 [0–4]","1 [0–2]","1 [0–1]","1 [0–2]","0 [0–1]"
"France","Total","16294 [12258–21617]","8728 [6640–11003]","7565 [5466–10721]","25 [19–33]","27 [21–35]","23 [17–33]","10 [7–13]","13 [10–17]","7 [5–9]"
"France","Lower respiratory infections","1993 [686–3796]","891 [307–1697]","1102 [379–2099]","3 [1–6]","3 [1–5]","3 [1–6]","1 [0–2]","1 [0–2]","1 [0–2]"
"France","Trachea, bronchus, lung cancers","2401 [1140–4064]","1740 [826–2946]","661 [314–1119]","4 [2–6]","5 [3–9]","2 [1–3]","2 [1–3]","3 [1–5]","1 [0–2]"
"France","Ischaemic heart disease","6483 [4047–9252]","3455 [2359–4620]","3028 [1626–4677]","10 [6–14]","11 [7–15]","9 [5–14]","4 [2–5]","5 [4–7]","2 [1–4]"
"France","Stroke","2829 [1244–6455]","1180 [626–2389]","1649 [623–4069]","4 [2–10]","4 [2–8]","5 [2–12]","2 [1–4]","2 [1–3]","1 [1–3]"
"France","Chronic obstructive pulmonary disease","2587 [990–4621]","1462 [559–2612]","1125 [430–2009]","4 [2–7]","5 [2–8]","3 [1–6]","1 [1–2]","2 [1–4]","1 [0–2]"
"Gabon","Total","675 [582–786]","337 [288–391]","338 [291–392]","34 [29–40]","33 [28–38]","35 [30–41]","52 [45–61]","56 [48–64]","49 [42–57]"
"Gabon","Lower respiratory infections","310 [226–397]","164 [120–210]","146 [106–187]","16 [11–20]","16 [12–21]","15 [11–19]","20 [15–26]","23 [17–29]","18 [13–23]"
"Gabon","Trachea, bronchus, lung cancers","13 [8–18]","9 [5–12]","4 [2–6]","1 [0–1]","1 [1–1]","0 [0–1]","1 [1–2]","2 [1–2]","1 [0–1]"
"Gabon","Ischaemic heart disease","182 [144–221]","86 [70–102]","96 [74–119]","9 [7–11]","8 [7–10]","10 [8–12]","16 [13–19]","16 [13–19]","16 [12–19]"
"Gabon","Stroke","113 [88–146]","51 [41–64]","62 [47–81]","6 [4–7]","5 [4–6]","6 [5–8]","10 [8–13]","10 [8–12]","10 [8–13]"
"Gabon","Chronic obstructive pulmonary disease","57 [33–85]","27 [15–40]","30 [17–45]","3 [2–4]","3 [2–4]","3 [2–5]","5 [3–8]","5 [3–8]","5 [3–7]"
"Gambia","Total","760 [622–902]","418 [340–497]","342 [281–406]","37 [30–44]","41 [34–49]","33 [27–39]","93 [76–110]","103 [84–122]","83 [69–99]"
"Gambia","Lower respiratory infections","391 [266–525]","218 [148–293]","173 [118–233]","19 [13–26]","22 [15–29]","17 [11–23]","35 [24–47]","41 [28–55]","29 [19–38]"
"Gambia","Trachea, bronchus, lung cancers","3 [2–4]","2 [1–3]","1 [0–1]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–1]","1 [0–1]","0 [0–0]"
"Gambia","Ischaemic heart disease","218 [179–257]","123 [102–145]","95 [77–112]","11 [9–13]","12 [10–14]","9 [7–11]","35 [28–41]","38 [31–45]","31 [26–37]"
"Gambia","Stroke","100 [82–120]","50 [41–60]","50 [40–61]","5 [4–6]","5 [4–6]","5 [4–6]","15 [12–18]","14 [12–17]","15 [12–19]"
"Gambia","Chronic obstructive pulmonary disease","49 [27–74]","25 [14–38]","24 [13–36]","2 [1–4]","2 [1–4]","2 [1–3]","8 [5–13]","9 [5–13]","8 [4–12]"
"Georgia","Total","4665 [3748–5667]","2424 [2031–2828]","2241 [1691–2852]","119 [95–144]","129 [108–151]","109 [82–139]","66 [53–80]","92 [77–108]","46 [35–59]"
"Georgia","Lower respiratory infections","103 [58–154]","58 [33–88]","44 [25–67]","3 [1–4]","3 [2–5]","2 [1–3]","2 [1–3]","2 [1–4]","1 [1–2]"
"Georgia","Trachea, bronchus, lung cancers","118 [64–181]","97 [53–149]","21 [11–32]","3 [2–5]","5 [3–8]","1 [1–2]","2 [1–3]","4 [2–6]","1 [0–1]"
"Georgia","Ischaemic heart disease","2868 [2114–3615]","1489 [1150–1809]","1379 [933–1849]","73 [54–92]","79 [61–97]","67 [45–90]","40 [30–51]","57 [44–69]","28 [19–37]"
"Georgia","Stroke","1238 [836–1903]","595 [433–835]","643 [399–1064]","32 [21–48]","32 [23–45]","31 [19–52]","17 [12–27]","23 [16–32]","14 [8–22]"
"Georgia","Chronic obstructive pulmonary disease","338 [174–544]","186 [96–298]","153 [79–245]","9 [4–14]","10 [5–16]","7 [4–12]","5 [2–7]","7 [4–11]","3 [2–5]"
"Germany","Total","37085 [27693–47948]","19111 [14759–23830]","17974 [12562–24446]","45 [34–59]","47 [37–59]","43 [30–59]","16 [12–21]","21 [16–26]","12 [8–16]"
"Germany","Lower respiratory infections","2595 [892–4941]","1311 [451–2496]","1284 [441–2445]","3 [1–6]","3 [1–6]","3 [1–6]","1 [0–2]","1 [0–3]","1 [0–2]"
"Germany","Trachea, bronchus, lung cancers","3346 [1591–5657]","2205 [1048–3728]","1141 [543–1930]","4 [2–7]","5 [3–9]","3 [1–5]","2 [1–3]","3 [1–4]","1 [1–2]"
"Germany","Ischaemic heart disease","20131 [12783–28241]","10263 [7101–13477]","9869 [5509–14965]","25 [16–34]","25 [18–33]","24 [13–36]","9 [5–12]","11 [8–15]","6 [3–9]"
"Germany","Stroke","4857 [2285–10541]","2040 [1156–3936]","2818 [1140–6661]","6 [3–13]","5 [3–10]","7 [3–16]","2 [1–4]","2 [1–4]","2 [1–4]"
"Germany","Chronic obstructive pulmonary disease","6156 [2360–10989]","3293 [1262–5879]","2862 [1097–5110]","8 [3–13]","8 [3–15]","7 [3–12]","3 [1–5]","3 [1–6]","2 [1–4]"
"Ghana","Total","11739 [9835–13854]","5512 [4387–6666]","6227 [5390–7160]","42 [35–49]","39 [31–47]","44 [38–51]","85 [71–100]","87 [69–105]","84 [72–96]"
"Ghana","Lower respiratory infections","5353 [3652–7194]","3221 [2198–4329]","2132 [1455–2866]","19 [13–26]","23 [16–31]","15 [10–20]","33 [23–45]","46 [31–61]","24 [16–32]"
"Ghana","Trachea, bronchus, lung cancers","58 [34–84]","46 [27–67]","12 [7–18]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–1]","1 [0–1]","0 [0–0]"
"Ghana","Ischaemic heart disease","3197 [2618–3754]","1226 [1013–1436]","1970 [1594–2323]","11 [9–13]","9 [7–10]","14 [11–16]","26 [21–31]","22 [18–26]","29 [23–34]"
"Ghana","Stroke","2458 [1964–3056]","690 [567–828]","1768 [1391–2226]","9 [7–11]","5 [4–6]","12 [10–16]","20 [16–24]","12 [10–14]","26 [20–32]"
"Ghana","Chronic obstructive pulmonary disease","674 [374–1026]","329 [183–501]","345 [191–525]","2 [1–4]","2 [1–4]","2 [1–4]","6 [3–9]","7 [4–10]","5 [3–8]"
"Greece","Total","6956 [5464–8985]","3658 [2927–4501]","3298 [2443–4572]","62 [49–80]","66 [53–82]","58 [43–81]","22 [18–29]","29 [24–36]","16 [12–22]"
"Greece","Lower respiratory infections","949 [434–1577]","409 [187–680]","540 [247–897]","8 [4–14]","7 [3–12]","10 [4–16]","3 [1–4]","3 [1–4]","2 [1–4]"
"Greece","Trachea, bronchus, lung cancers","715 [368–1152]","578 [297–931]","138 [71–222]","6 [3–10]","10 [5–17]","2 [1–4]","3 [2–5]","5 [3–9]","1 [1–2]"
"Greece","Ischaemic heart disease","2806 [1889–3774]","1524 [1111–1925]","1282 [756–1864]","25 [17–34]","28 [20–35]","23 [13–33]","10 [7–13]","14 [10–17]","6 [4–9]"
"Greece","Stroke","1444 [664–3042]","600 [319–1151]","844 [348–1889]","13 [6–27]","11 [6–21]","15 [6–33]","4 [2–9]","4 [2–8]","4 [2–9]"
"Greece","Chronic obstructive pulmonary disease","1041 [459–1759]","547 [241–924]","495 [218–836]","9 [4–16]","10 [4–17]","9 [4–15]","3 [1–5]","4 [2–6]","2 [1–4]"
"Grenada","Total","42 [36–50]","20 [17–24]","22 [18–26]","39 [33–46]","38 [32–44]","41 [34–49]","41 [34–48]","47 [40–54]","35 [28–41]"
"Grenada","Lower respiratory infections","11 [6–16]","4 [2–6]","7 [4–10]","10 [6–15]","8 [4–12]","12 [7–18]","10 [6–14]","9 [5–14]","9 [5–14]"
"Grenada","Trachea, bronchus, lung cancers","2 [1–3]","1 [1–2]","1 [0–1]","2 [1–2]","2 [1–3]","1 [1–2]","2 [1–3]","2 [1–4]","1 [1–2]"
"Grenada","Ischaemic heart disease","19 [15–23]","10 [8–12]","9 [7–12]","18 [14–22]","19 [15–22]","17 [13–22]","19 [15–23]","23 [19–27]","16 [12–19]"
"Grenada","Stroke","8 [5–12]","4 [3–5]","4 [3–7]","7 [5–11]","7 [5–10]","8 [5–12]","8 [5–11]","8 [6–12]","7 [4–11]"
"Grenada","Chronic obstructive pulmonary disease","3 [1–4]","1 [1–2]","1 [1–2]","2 [1–4]","2 [1–4]","3 [1–4]","3 [1–4]","3 [2–5]","2 [1–3]"
"Guatemala","Total","3444 [2741–4190]","1772 [1409–2163]","1671 [1331–2033]","21 [17–25]","22 [17–27]","20 [16–24]","32 [25–38]","36 [29–44]","28 [22–34]"
"Guatemala","Lower respiratory infections","1410 [815–2064]","737 [426–1079]","673 [389–985]","9 [5–12]","9 [5–13]","8 [5–12]","11 [7–17]","13 [8–19]","10 [6–15]"
"Guatemala","Trachea, bronchus, lung cancers","48 [27–74]","27 [15–41]","21 [12–33]","0 [0–0]","0 [0–1]","0 [0–0]","0 [0–1]","1 [0–1]","0 [0–1]"
"Guatemala","Ischaemic heart disease","1186 [905–1463]","611 [474–743]","574 [430–720]","7 [5–9]","7 [6–9]","7 [5–9]","12 [9–15]","14 [11–16]","10 [8–13]"
"Guatemala","Stroke","451 [325–653]","216 [157–309]","235 [167–346]","3 [2–4]","3 [2–4]","3 [2–4]","4 [3–6]","5 [3–7]","4 [3–6]"
"Guatemala","Chronic obstructive pulmonary disease","349 [183–553]","181 [95–287]","168 [88–266]","2 [1–3]","2 [1–4]","2 [1–3]","3 [2–5]","4 [2–6]","3 [2–5]"
"Guinea","Total","5065 [3865–6352]","2591 [1952–3272]","2474 [1923–3072]","41 [31–51]","42 [31–53]","40 [31–50]","81 [62–101]","85 [64–108]","76 [59–95]"
"Guinea","Lower respiratory infections","2608 [1470–3909]","1411 [795–2114]","1197 [675–1794]","21 [12–32]","23 [13–34]","19 [11–29]","31 [17–46]","36 [20–54]","27 [15–40]"
"Guinea","Trachea, bronchus, lung cancers","11 [6–18]","7 [4–11]","4 [2–7]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]","0 [0–0]"
"Guinea","Ischaemic heart disease","1296 [1045–1534]","654 [535–767]","642 [514–769]","10 [8–12]","11 [9–12]","10 [8–12]","26 [21–31]","27 [22–32]","25 [20–30]"
"Guinea","Stroke","808 [643–996]","350 [278–427]","458 [363–572]","7 [5–8]","6 [4–7]","7 [6–9]","16 [13–20]","14 [11–17]","17 [14–22]"
"Guinea","Chronic obstructive pulmonary disease","342 [176–549]","169 [87–271]","173 [89–277]","3 [1–4]","3 [1–4]","3 [1–4]","7 [4–12]","8 [4–13]","7 [4–11]"
"Guinea-Bissau","Total","692 [544–842]","349 [270–429]","343 [274–414]","38 [30–46]","39 [30–48]","37 [30–45]","78 [61–95]","84 [65–103]","72 [58–87]"
